,L1,L2,L3,L4,L5,L6,L7,L8,L9
0,0.09542803515105779,0.05316256065318661,0.004300637757029273,0.021898356018066653,0.009990715610313547,0.03397062981192811,0.009165080012917144,0.014003431713267463,0.008411486085180948
1,0.09400746660357753,0.05089012200660585,0.004302566482088376,0.02171294774124197,0.009583382095489493,0.035484764481000255,0.00941844957394106,0.01493168321514583,0.008964928442579203
2,0.09408755680357539,0.05092597333257198,0.004302727240471197,0.021728407004378676,0.009587552910037095,0.03552246783505216,0.009428766720910385,0.014943002117290265,0.008971849870347793
3,0.09425655215561544,0.0513204652460029,0.00430449551585813,0.021898510966104026,0.009633455568629445,0.03522569852943854,0.009500096781992257,0.014400489047808293,0.008646957977150734
4,0.09409925930203761,0.05124875657374206,0.004304173998818919,0.02186759026352977,0.009625113611925976,0.03515318391534957,0.009479632249818442,0.01438056810852382,0.008634747663439843
5,0.1342151767801109,0.0809995956779855,0.011099383029008722,0.03258229678005808,0.016151924125216682,0.04044796509724901,0.012844713094393605,0.014300936901743482,0.008585933706695985
6,0.3106944812118468,0.20539611909109215,0.03723942395659023,0.07702611972702227,0.041157980624400986,0.07155372982218515,0.028574185032414653,0.016053012486969245,0.009573019548968555
7,0.33233350051622,0.2200683654620681,0.04449839679373517,0.07980018107984918,0.044483549323482,0.07757961578036851,0.029109848178857627,0.025303644095083015,0.015060493190991476
8,0.43060729560809397,0.26297308503773925,0.052024905986835165,0.10237080022513925,0.05570950591771698,0.11986258687984287,0.04425185511967302,0.040090490035403444,0.02365190885540997
9,0.39468990972052914,0.19156297058973712,0.02861931987114352,0.09554707698400124,0.040599272596827496,0.16312844413050115,0.050646105499862475,0.05298688848472981,0.03136251497239326
10,0.2744486897276916,0.09378343622024599,0.006409299295049916,0.06017061282858219,0.02035335594672926,0.15697948799218261,0.03920786735354613,0.06774356033948646,0.04021526678352908
11,0.2842565806822923,0.09342075997068047,0.006407690621288405,0.060013073308134844,0.02031103318070577,0.16719227053323932,0.039811080283544596,0.07736702855667207,0.0459046379989113
12,0.3207193728456226,0.121705749239229,0.01228465992446695,0.06842823967179315,0.02324580758890447,0.17481136676671477,0.04382678375773031,0.0764862193100279,0.04549498000832452
13,0.41360178783778573,0.1857788469833068,0.026293324664555397,0.09390524991122429,0.03902439050605208,0.18861489327352737,0.0517885952994448,0.07619902310387747,0.04525176616240046
14,0.2582649467812332,0.09311769098889489,0.0064034961496731,0.05104833823284121,0.019530896164226024,0.14282870053380414,0.03319383950945157,0.07141415180459526,0.04235393370147821
15,0.2782539707097472,0.09598396099869419,0.006405917544366339,0.058976967080378306,0.017232839412121392,0.16364195940459705,0.04088878415766757,0.0698273446032211,0.041409103956638375
16,0.2649905072525177,0.08934535467710462,0.006406396847178001,0.05610136623358295,0.016493426574838557,0.15825012387833434,0.039132638065310386,0.06937842732228577,0.04118764773877598
17,0.43035269774740437,0.20929906618913213,0.033499666349966116,0.09931631995857682,0.0422749605611546,0.18335488439560052,0.0534438995286275,0.07115615246462859,0.04224940204660714
18,0.4544494677673082,0.24018152038732715,0.04269412103326942,0.1042853296262044,0.046535317671919665,0.17698731738692272,0.05412640191319405,0.06846290998077738,0.040643804964598886
19,0.40101245144272635,0.22562675443446037,0.04269528540224134,0.08951783082255511,0.04625603064263379,0.13876003486764873,0.04257756776191271,0.0625973898816583,0.03721440553880126
20,0.6169581807758949,0.3930951968883972,0.08293585358393041,0.14664262627849436,0.08077687524707149,0.15945818930623024,0.060440204147468,0.05409038267054628,0.032135086048278104
21,0.6464416720116289,0.42410385370783504,0.0904684690129972,0.15709757917712605,0.0870963915482519,0.15282751271046108,0.057988338667466145,0.04784483923578873,0.028631660066995742
22,0.46572206557480067,0.3059253846488959,0.05889849249608783,0.11801452579938611,0.061576331581615226,0.10987956448139195,0.04509200332681565,0.021081105066134167,0.01258784993051002
23,0.24584892442934744,0.15173111439841008,0.025690460415676675,0.06296178081101246,0.030014009575382097,0.07054408821816677,0.02586030241632387,0.016342858637655125,0.009807196647093508
