,DT9_11,DT9_415,DT1_11,DT1_415,DT8_11,DT8_415,DT7_11,DT7_415,DT5_11,DT5_415,DT6_11,DT6_415,DT2_11,DT2_415,DT3_11,DT3_415,DT4_11,DT4_415,SS1_11
11,0.000707709725087984,-0.009603480074028241,-0.0008633233739532805,-0.004870277513823482,0.0006164749285410875,-0.009957222071001286,-0.00012196555198488566,-0.005496998349547247,-0.0008551834152411817,-0.0028037806069387966,-0.0008740834514400774,-0.007502500180556121,-0.0008584596562887743,-0.0021777332077686936,-0.000864575295049363,-0.002145062938149085,-0.0008558065039652021,-0.004792210585270477,-0.0008554315104741452
12,0.0005833566155318239,-0.009643365260067517,-0.0009687214216182426,-0.005051701470948666,0.0004929986231934338,-0.009936359207583756,-0.00014148841025915504,-0.006040128975083646,-0.0009596708825173031,-0.003212358970952377,-0.0009790977579072077,-0.00818030857581317,-0.0009634055879800031,-0.0031916603609572353,-0.0009693722687469644,-0.0032050491364196696,-0.0009603524443162803,-0.005459069207031348,-0.0009618403132996025
13,0.0003135020285108604,-0.009872837964139194,-0.0012347314762826671,-0.007678188661643245,0.0002235629436629171,-0.010204333936413278,-0.00023568237124552035,-0.007174345365252908,-0.001222425456369204,-0.005102999803038204,-0.0012443199155733851,-0.009230649730546641,-0.0012279238379046457,-0.005048021507322624,-0.001233243972069425,-0.005736152874540594,-0.0012235524479311966,-0.006718001162309182,-0.0012313305052860113
14,0.0006402957930860014,-0.00889404044938218,-0.0007903850801973343,-0.004592957932240872,0.0005570962369272223,-0.00925193443735969,-0.00019006145976871,-0.00470385296740272,-0.0007827787172057706,-0.002650082103084516,-0.0008024579639015985,-0.005925305051057341,-0.0007856273449722025,-0.002667260367185585,-0.0007917431023693547,-0.002071221893816479,-0.0007833874931869758,-0.0038809225641979763,-0.0007809946001078258
15,0.0005489532661087353,-0.008783779785608108,-0.0008467031635300352,-0.004048341340051101,0.0004678284100049451,-0.009141688399247278,-8.298447548080327e-05,-0.005597267379831804,-0.0008385298819223618,-0.00246950794010462,-0.0008577980718868356,-0.007856918151820182,-0.000841785484683786,-0.0023949933480485863,-0.0008479011641207897,-0.0021280429852355005,-0.0008391002104894576,-0.004983966942572146,-0.0008383849542250115
16,0.0005760879465259792,-0.008706478661595227,-0.0008086684275278438,-0.0038160363367877683,0.0004954786783780891,-0.009039949950607416,-8.252691916935763e-05,-0.005367978873537753,-0.0008007468042356512,-0.002354993601189266,-0.0008200598800265677,-0.0074130919809790455,-0.0008038570952719787,-0.002112267052978705,-0.0008099727904999673,-0.0020899803374185917,-0.0008013056609442778,-0.004727133710226351,-0.0007998757691195272
17,0.00014774089815723675,-0.009386068206716832,-0.0012831605085197872,-0.007477350408739954,6.454677244398847e-05,-0.009718018380285746,-0.0002488550397383752,-0.007403169878319475,-0.0012696736869880526,-0.0054852346079364445,-0.001293158547621161,-0.009043912233811499,-0.001275632154672924,-0.005798165307008207,-0.0012804626705673228,-0.006942146273581834,-0.0012709200185585612,-0.006987120414506178,-0.0012802284559608318
18,1.660901941939626e-05,-0.009169460852458997,-0.001351864786030541,-0.00746639777742361,-6.300925578545565e-05,-0.0095023387818406,-0.0003030677890148068,-0.007547504891842487,-0.0013367886179703743,-0.0059911446307678974,-0.001362296931939575,-0.008561607793022027,-0.0013432292248822203,-0.0069397849750379515,-0.001347282383601586,-0.00848124634895511,-0.001338205562848014,-0.0071291444235254955,-0.001349952553662338
19,2.9013265427439052e-05,-0.008401424090329599,-0.001200843358474488,-0.007238306058108365,-4.287932274399178e-05,-0.008699114013191865,-0.00040161180289864526,-0.006141929963062837,-0.0011872728338610066,-0.00580864290962023,-0.001213327814128753,-0.005749439767414738,-0.0011927012286802598,-0.006799780862863678,-0.0011967572276487565,-0.008325881036401464,-0.0011886763896629235,-0.00549758594029001,-0.0011961958991950007
20,-0.0007626831244241389,-0.008106160272928056,-0.0018022381411647121,-0.012115615474782696,-0.0008235696351158343,-0.00840664297779023,-0.0006161501256380878,-0.00869258651992276,-0.001773554290398004,-0.009936760234143761,-0.0018137441411205093,-0.007817163042188768,-0.0017855366503566577,-0.011862107752061464,-0.0017842211050487701,-0.015291698126357991,-0.001776918461483344,-0.008409323539465814,-0.0018118933867527253
21,-0.000984165099026949,-0.007563462423438096,-0.0018818246364810714,-0.012976916191974242,-0.0010373895775235354,-0.0077424798308124475,-0.0007487531806856841,-0.008509339675610569,-0.001849499552092345,-0.01065807151983648,-0.0018936983919270677,-0.008164966155089864,-0.0018630332774150543,-0.012762094332703507,-0.0018603667271987116,-0.016547923444465883,-0.0018533346622540386,-0.008909367699812109,-0.0018943485353036097
22,-0.0010870673664889635,-0.004150796138039657,-0.0013814457576321573,-0.009500148952405677,-0.001105848990469429,-0.004341905461596586,-0.0005296110603643492,-0.006599346273594119,-0.0013616945935503698,-0.007555328709381998,-0.001395227900670784,-0.007237137113588763,-0.0013698500778356471,-0.009249694847342314,-0.001372127646607066,-0.011081121456991428,-0.0013638376149126994,-0.007023387023909518,-0.0013809241414601253
23,-0.0005706332392237971,-0.003020921590345457,-0.0007582764532978329,-0.004766249017960885,-0.0005835407813812441,-0.003178279137157629,-0.00031487323369798183,-0.003873231140518856,-0.0007489123101878206,-0.0036955587934549682,-0.0007735734883442934,-0.004633531385451313,-0.0007524111324816381,-0.004404260206384069,-0.0007577708685286084,-0.005154385466789381,-0.0007497564374996995,-0.0039943309141132885,-0.0007471968792192039
