,DT9,DT1,DT8,DT7,DT5,DT6,DT2,DT3,DT4,SS1_TF1
0,0.022222109813451244,0.021943831384093494,0.016378783914377346,0.023803855998870183,0.020067875899665397,0.027175602510670725,0.04508522888895053,0.013840457053066241,0.02400081003555118,0.22528028013315549
1,0.023350786382970792,0.020589629190125643,0.01713719469222408,0.024322126652945808,0.01923055647152153,0.027855431950535657,0.04080049182429906,0.013844580788252315,0.024456588552865127,0.22235645897350054
2,0.023364890817995244,0.02060287449594027,0.01714607864653414,0.024343220789572868,0.01923913146664633,0.02788829648954624,0.04084200369163021,0.013844905048924896,0.02447975796914215,0.22252062592544064
3,0.02270241641738352,0.02074861689822594,0.016705863942237147,0.0244891032917533,0.019333499792554165,0.028245637863645794,0.04129868091595997,0.01384851507020815,0.024734666521310726,0.2228719340144707
4,0.0226775263885701,0.020722125813709642,0.016690279533574492,0.024447264167363255,0.019316349547934115,0.02817992426482995,0.04121565583595218,0.013847866373608927,0.024688326924978653,0.22254950509212534
5,0.022575260938160747,0.031002725240852465,0.01662523355048712,0.03131711819528123,0.03271085215868753,0.03228418890794921,0.0662684722258591,0.027766844858431446,0.033269736370707396,0.3047408806323233
6,0.024575027925176293,0.07274472778328413,0.01816065922732484,0.06318102177670133,0.08360031368972755,0.059970609059948984,0.17510245854115997,0.08058293872682833,0.07282547068745122,0.6629973871922985
7,0.03571841998404476,0.0745101170251948,0.025724017734981855,0.06425766465439602,0.09031743589778725,0.052330140234791135,0.18437722096044737,0.09505267831102862,0.07170118922836084,0.7065732015962567
8,0.05302157201686647,0.09997061385511313,0.038020211519484017,0.09454044579326835,0.11290482426450878,0.07724101175785089,0.20989108786738073,0.10995862027080443,0.09459280570880049,0.9043212304887689
9,0.06841805035671283,0.08474787952916876,0.04816714058093241,0.10722253263177746,0.0824702133518986,0.1250816653803002,0.1272907956307381,0.0632809724157375,0.11128662162945012,0.8322161187570316
10,0.08594147458794799,0.052667089758651565,0.059567685480768545,0.08450041600538401,0.041308966986022495,0.10626261621918918,0.04556386740032383,0.01815709206056323,0.08085628754286749,0.5882236166512129
11,0.09710540160843391,0.0525336698971205,0.06706946540872737,0.08570316253603891,0.04122249158006298,0.10620464963010101,0.04514805781533096,0.018153217268921263,0.08062330248765068,0.607638705928153
12,0.09630042326434424,0.05346699550859513,0.06616436655017695,0.09370036908515034,0.04721678839079943,0.1151196447056767,0.07374735028003274,0.030174356477849162,0.09168547173597182,0.6817996596235361
13,0.0958151533586111,0.0830378360885698,0.06607609145203101,0.10947779694903208,0.07928403553359724,0.12724649754054668,0.12362904317084156,0.05859182019676449,0.11115575566723192,0.8696303124134133
14,0.09014901178564212,0.04997618517039854,0.06250200851177222,0.07246624483496944,0.03962739538873214,0.08263643413663585,0.06289292385080318,0.018146186629423022,0.06403584274116429,0.5557157837205082
15,0.0882894326106695,0.04239510751432024,0.06127274893883203,0.08785345357177822,0.03492536448456437,0.11202415037580125,0.052525566104478255,0.01814985701821085,0.08475590958793325,0.5957441589656369
16,0.0878555086614542,0.039953631471644706,0.06083666990518851,0.084350866448628,0.03341111121765901,0.10568270337656009,0.04481715090681108,0.018151861046543243,0.08043884847909175,0.5688975543930113
17,0.08992691714882266,0.0798958164795375,0.06218921408344101,0.11274594087404033,0.085856942603575,0.12354617827005625,0.1456137955242207,0.07308500742518095,0.11547817883882129,0.9036978954555153
18,0.08676893748408718,0.0788739852481935,0.06010849883150226,0.11409090721562946,0.09445459544076208,0.11490114053384651,0.17917809019609052,0.09145284368174161,0.11688580839870245,0.9522899306897159
19,0.08001489385441017,0.07795798903744192,0.05543434036918157,0.09121003352601824,0.093892135432521,0.07329594333822294,0.1796401661652329,0.091459939927718,0.08776322874908186,0.8451051217993708
20,0.06993683428600339,0.13114451133082133,0.048788642208682086,0.1265002376459752,0.16286177133861798,0.09602729813197024,0.31815924156290093,0.17025806874663152,0.13298541798170052,1.274378454821715
21,0.062963417762954,0.14083051242827876,0.0434344723370333,0.12168133775074816,0.17535342415740557,0.10018075598157933,0.34351432781444413,0.18473190361385458,0.1411930939503627,1.3318942278387453
22,0.030695370995892292,0.10395947283212784,0.022204869919806525,0.09620820524595813,0.12465612826658479,0.09371445254628331,0.2504267354483341,0.1234967790896388,0.11421499959502357,0.9739204472692364
23,0.025056191929995104,0.052570494539291905,0.018275995113514104,0.057714543576023604,0.06100491658594953,0.06284147258533847,0.11861464288902666,0.05738774932266147,0.06692431292599894,0.5320882325889116
