,DT9_11,DT9_415,DT1_11,DT1_415,DT8_11,DT8_415,DT7_11,DT7_415,DT5_11,DT5_415,DT6_11,DT6_415,DT2_11,DT2_415,DT3_11,DT3_415,DT4_11,DT4_415,SS1_11
10,0.9886366775225,0.9798905974678127,0.9981826115054442,0.9943452715138238,0.9891301385720986,0.9802293019997593,0.9926476735404369,0.9875344742027677,0.9974095526044389,0.9954631453822964,0.9974736630566107,0.9910050706387863,0.9978856844464082,0.9964363199411175,0.9978311030364883,0.9967143258555768,0.9974971542921107,0.9935683078856937,0.9993969777096896
11,0.9873745526224776,0.9774126753063761,0.9981241710045813,0.9942971175937041,0.9879335069953308,0.977807380364207,0.9924759276791421,0.9872850311560841,0.9973534419900546,0.9954112390151814,0.9973720908308512,0.9909064687568339,0.9978284012895481,0.9963920424453289,0.9977738286943313,0.9966572564715527,0.9974408654508073,0.9935234863046897,0.9993798493154092
12,0.9872234849581103,0.9773468050404753,0.9979032465314396,0.994001381695801,0.9877778480661923,0.9777964035489185,0.9917573909949894,0.9860515531910194,0.996973610141867,0.9947304102759498,0.9971185318814089,0.9900833361343292,0.9975157306365532,0.9951777212766915,0.9974229580597481,0.9953588357148697,0.9970737685228082,0.9925986327962779,0.9993159084887681
13,0.9866335671313906,0.9768027646473434,0.9973423016337297,0.991092026180494,0.9871854461365082,0.9772114351107538,0.9902167537320037,0.9834903065663708,0.995972766648458,0.9921165954576563,0.9964984856621921,0.9886846662614489,0.9967477276269332,0.9928309624708863,0.9965643978407691,0.9922503258230145,0.9961411070403594,0.9906800973558083,0.9991530807917178
14,0.9883532773682543,0.9791516877312137,0.9982799024511233,0.9946556937870578,0.9888712934480275,0.979494192407077,0.9935025109420575,0.9891603248630559,0.9975713007896224,0.9957093707411641,0.9976315686908056,0.9926649111945334,0.9979849553233467,0.9959901030370228,0.9979304145507638,0.996814668325303,0.9976553279181425,0.9945712319396941,0.9994252974173384
15,0.9883342334522439,0.9793325874328251,0.9981599602826197,0.9951340470217273,0.9888414699723579,0.9796624924799601,0.9924022244926487,0.9870737054177541,0.9974011637904684,0.9957740648129171,0.9974227135923366,0.9905870047315091,0.9978559231162064,0.9961873606000002,0.9978013628574034,0.9966851029861683,0.9974752494395864,0.993350380327436,0.9993903339041493
16,0.9884917857991902,0.9795384159089853,0.998240073056819,0.9954071318572286,0.9889964227484034,0.9798894753574655,0.9927087359369439,0.9876054208774367,0.9975246188677529,0.995973458950717,0.9975258058584012,0.9910944782815998,0.9979575708143188,0.996531807191238,0.9979030103725839,0.9967867700420024,0.9975954900891939,0.993688023616146,0.9994135702932155
17,0.98716162446798,0.9779716509110784,0.9972407579155674,0.9912395792150115,0.9876789878531613,0.978339407975935,0.9899464613850235,0.9830083109997818,0.9957466849687702,0.9915587575434256,0.9964189995340991,0.9888407885221736,0.9965705455240546,0.9919563456492045,0.9963409443012564,0.9908752779254342,0.9959290349489608,0.9902486125573542,0.9991236777829452
18,0.9873676456474054,0.9785199629781568,0.9970954331888529,0.9911745035197478,0.9878665585374986,0.9788651936389504,0.9897488122284854,0.9827228119502044,0.9954518904390246,0.9908294532840239,0.9963004935593475,0.9892729632120978,0.9963262032620651,0.9906450094786309,0.9960378492590515,0.9891079862864005,0.9956525819140377,0.9898994039904462,0.9990814262078175
19,0.9885646800210922,0.9804547302145201,0.9974166318953607,0.9915706106942591,0.9890238131727968,0.9807880667534293,0.9915662294210944,0.9860183279747211,0.9959163179003598,0.9913245030628264,0.9967847065398026,0.9924059766700735,0.9966943223433398,0.9910005538697212,0.9964060551927143,0.9894784547976279,0.9961157195080017,0.9918334934309364,0.9991750393344
