,DT9,DT1,DT8,DT7,DT5,DT6,DT2,DT3,DT4,SS1_TF1
0,0.008410667933539905,0.008249169979693364,0.005567418011924512,0.009155631477704644,0.009990299609084262,0.010794500243875215,0.026955225209749075,0.004300376969168858,0.011904632548804046,0.2551456477932561
1,0.008964021968712094,0.007588159523530217,0.005939660258154832,0.00940857000342899,0.009582999941473856,0.01112645886324084,0.024866995859104353,0.004302305538401227,0.01212660954003998,0.25372282343244024
2,0.008970942264430506,0.0075946250363376,0.005944025622287979,0.009418869386139499,0.00958717041649017,0.011142512084054557,0.02488721590022715,0.004302466283716076,0.01213789370479441,0.25380303954671035
3,0.008646102795645856,0.00766574816744298,0.005727921162565026,0.009490076242930513,0.009633069329252507,0.011317035972393471,0.025109711158069134,0.004304234414822948,0.012262047690485297,0.25397230400551507
4,0.008633894420447206,0.007652816274652544,0.0057202654327650005,0.00946964715037897,0.009624728054735502,0.011284933724074657,0.025069267407572003,0.004303912923904298,0.012239477577462044,0.2538147635301584
5,0.008585088615571985,0.012681121205613663,0.0056896598582645685,0.01282805435135324,0.016150822139399522,0.013292179506879713,0.03729793042565257,0.011098272803720314,0.016423641773261836,0.2940062782175801
6,0.009572016307470076,0.03331249078111737,0.006449578795220826,0.02850393222181243,0.04115080364336508,0.026899333737156063,0.09099853210453401,0.03722966906092132,0.0358302404840103,0.4711092309743208
7,0.015058336636668007,0.03419320431440356,0.010178570772159298,0.029037115040279234,0.044475176115693564,0.023134640147659705,0.09561821740631841,0.04448478026221487,0.03527595438367455,0.49285689630698926
8,0.023647151009003636,0.04695689371182987,0.01629320545938599,0.044092026403083164,0.05569644819236588,0.035450276043988205,0.10836079200172827,0.05200666964351127,0.04659445583065257,0.5917130870660685
9,0.03135462461557812,0.03931072682101394,0.021382843979876304,0.05043965443528404,0.04059229903698299,0.05937108935690428,0.06728157271143098,0.028613350312747268,0.05488963423871684,0.5555662865467639
10,0.04020194615619533,0.02334731842433918,0.02714802837904075,0.03908064537649836,0.020351594254426286,0.04991268510714489,0.027176531926571438,0.006408837683456757,0.03979415423893126,0.4346942574662762
11,0.045887525593559034,0.02328168767323709,0.030975117043842468,0.039680115253141655,0.020309278649365766,0.04988432828503167,0.026973213838860133,0.006407229157522234,0.03967905558082896,0.44454441430741554
12,0.045478148903647556,0.023744266346142837,0.03051407290325789,0.04366964281963122,0.023243504674636917,0.054357022502803436,0.0409468788157474,0.012283337366017427,0.04515253817872676,0.4811807454831296
13,0.045235086195674915,0.03845555505820208,0.030472922390736956,0.051572579735528055,0.03901788502863473,0.06046384896453143,0.06547205668393591,0.026288176870771778,0.05482454122401258,0.574594990169885
14,0.04233924727582227,0.02201745623184835,0.028640797164416407,0.033100839122202796,0.019529275306372194,0.03812421153000206,0.035639223437396186,0.006403035215276444,0.031500813359770674,0.4184431061306668
15,0.041395025330182224,0.018280623349573595,0.02801587592767176,0.040751054301389075,0.01723157939352155,0.052801065502110035,0.03057277624319734,0.00640545628629235,0.04172194983349082,0.43851574719599284
16,0.04117371378055728,0.017078976980078937,0.027793289948812253,0.03900588800499243,0.01649227352016515,0.04962194657535604,0.026813157785378364,0.006405935584849689,0.0395878753491567,0.4251956535484851
17,0.04223475261522784,0.03688510318755488,0.02848927254345504,0.05321450864426502,0.04226732721845951,0.05859983591737265,0.07634558032404745,0.03349159527905441,0.05697837647096356,0.5914563521210994
18,0.04063018670851587,0.03637546963786268,0.02743050383145728,0.053891344813349715,0.04652607148846502,0.05425295731465723,0.09302094045196653,0.042681393945076904,0.05768056589859212,0.6157184296499736
19,0.03720288212125472,0.03591606519712647,0.02505423120587984,0.0424287116023655,0.04624690293217212,0.033493398249800264,0.09325393137271981,0.04268256597289427,0.04321056433309218,0.5619281782535381
20,0.03212631369674665,0.06276664426569105,0.021703707656970304,0.06014957655301419,0.08074921164531347,0.04480820490634208,0.16303457562902782,0.08289089206432852,0.0657289408824832,0.779551440151522
21,0.028624584091301003,0.06771800280075453,0.019012223215441083,0.057719741709120836,0.08706428021680611,0.04688406692974509,0.17597769464603022,0.09041539599995123,0.0698443799267784,0.8093134831757425
22,0.012586278135434927,0.04896922155904413,0.00844578438693223,0.04492634791269951,0.06156043469818721,0.04364704922958509,0.12871968358520272,0.05887547560553109,0.05634953708418039,0.6270684261172619
23,0.009806150546960487,0.02329866196767525,0.006504382819992689,0.025801928329296973,0.03001018394774838,0.02831443128442679,0.06300705572686265,0.025685557089568975,0.03292245833513712,0.405980102467538
