,L1,L2,L3,L4,L5,L6,L7,L8,L9
0,0.0898443188108321,0.05316342273791726,0.004300637216741381,0.02189871603372291,0.009990895999586651,0.02839086891646728,0.009165075622412294,0.008425560520778775,0.008411422401901583
1,0.0880496046691167,0.0508910429079693,0.004302565905258147,0.021713331869326388,0.009583574678082074,0.029531037954398157,0.009418444620546354,0.00898004131175552,0.00896485099042924
2,0.08812530022157841,0.05092689489453002,0.004302726663158809,0.021728791408774296,0.009587745633056229,0.029564353721350172,0.009428761752698094,0.00898697601105645,0.008971772238639564
3,0.0885115228046541,0.05132135312093566,0.004304494958862231,0.021898881327046968,0.009633641270985824,0.029484675218264356,0.009500091918052374,0.008661468840693418,0.008646888625655368
4,0.08836193684316906,0.051249643293340204,0.004304173442616795,0.02186796014091195,0.009625299068264391,0.02941985451702038,0.00947962741388094,0.00864923568739442,0.008634678605426601
5,0.12850635030030333,0.08100046055006775,0.011099378883206506,0.032582659578398884,0.016152105739265923,0.03474510528017312,0.012844704145232842,0.00860033169692073,0.008585865877184358
6,0.3042096800845032,0.20539689567485034,0.0372393708822343,0.07702647543818827,0.041158154955141274,0.06508571069456495,0.028574134574012013,0.009589332623432232,0.009572923969696556
7,0.3220836142748761,0.22006953392765474,0.044498277279234694,0.07980073711789473,0.04448381608737299,0.06735821847575185,0.029109765333962624,0.015089504914882522,0.015060113064011912
8,0.41413121816287046,0.26297483298622665,0.052024619251882835,0.10237165103420931,0.05570990736462471,0.10345395456806492,0.04425151561202165,0.023701534553155833,0.02365019776693493
9,0.37302846284160407,0.19156616592891415,0.02861919800033699,0.09554832342201755,0.040599963086648275,0.1415527005085857,0.050645484503018916,0.03144851919692048,0.03135826181861227
10,0.24694052269220695,0.09378820168485469,0.006409290089834468,0.0601724584795426,0.020354369296882523,0.12954441847846473,0.039207078433964274,0.040353302494430275,0.04020485940073939
11,0.2528339771225208,0.09342629750482326,0.006407681707216752,0.06001525665938027,0.0203122051224796,0.13585580980134693,0.03981047761990014,0.04608411443109618,0.04589019532493659
12,0.289757234383838,0.12171110328370213,0.01228462570258833,0.06843034058497534,0.023246962918941953,0.14394818449829083,0.043826051271782324,0.045679575217324214,0.045480723361313334
13,0.3826453434199461,0.1857835677339078,0.02629316617186312,0.09390707407604157,0.03902541350716189,0.15778949231650868,0.051787569654394426,0.04543528865368624,0.04523764105649794
14,0.22924788980449942,0.09312286064021716,0.0064034865970462925,0.05105042397715538,0.01953198636894947,0.11388456281158037,0.03319329458850437,0.04251256310478752,0.04234157731124923
15,0.24985530798272276,0.09598882489602162,0.006405908100435722,0.05897885083818961,0.01723389494426712,0.13531909688757282,0.0408878910372398,0.041552403693457245,0.04139778085189108
16,0.2368188505719772,0.08935004636076944,0.006406387874057522,0.05610319678257384,0.016494437686975987,0.13014655091298707,0.039131868515378185,0.041318735184986896,0.04117703333246945
17,0.40142288630223805,0.20930268926478351,0.033499455059854105,0.09931775862079707,0.04227577097029652,0.154534877303322,0.05344301468383525,0.04238487175367068,0.04223970262775619
18,0.4266254533326583,0.24018443333661366,0.042693811722524476,0.10428657808933434,0.046536010023006676,0.14926692878464792,0.05412558912928926,0.040784512759768424,0.04063589525857796
19,0.3756382982991191,0.22562876188462386,0.04269476018260164,0.0895188621875041,0.04625652396199812,0.11346931371070675,0.04257667822390916,0.03733655691637786,0.03720765899436883
20,0.5949542926587502,0.3930953892478364,0.08293493873773003,0.14664315135352712,0.08077706214844786,0.13756870406317082,0.060439403170920974,0.0322312768553601,0.03213119220516223
21,0.6271764956445584,0.42410353633536363,0.09046751585698413,0.15709791726483643,0.08709647800327738,0.13366811264542353,0.057987692176359705,0.02871119749675129,0.0286289510179023
22,0.45720968739453555,0.30592601024324473,0.05889832092444898,0.11801486861466122,0.06157649739041183,0.10140075944877049,0.0450918401829702,0.012610879513215,0.012587632935165785
23,0.2393125722680975,0.1517320126234305,0.025690434825371478,0.06296216287326366,0.030014203384467752,0.06402090210793304,0.025860260691380876,0.009823982043180777,0.009807095148748146
