,DT9_11,DT9_415,DT1_11,DT1_415,DT8_11,DT8_415,DT7_11,DT7_415,DT5_11,DT5_415,DT6_11,DT6_415,DT2_11,DT2_415,DT3_11,DT3_415,DT4_11,DT4_415,SS1_11
0,0.9975320831309573,0.995613895835349,0.9992985439158312,0.9978867597954634,0.9976556982760592,0.9974934940916902,0.9978157182905943,0.9965671592108276,0.9989507377905383,0.998067787029662,0.9991412580311937,0.9976830144167719,0.9991335071071552,0.9977009484460514,0.9990926791075116,0.9983170996308877,0.998993315350945,0.9979143050446986,0.9997202425676875
1,0.9974669262994551,0.9954298691084905,0.9993094773039876,0.9980041366918104,0.9975970119154491,0.9974348172730848,0.9977920513127426,0.9965108226574575,0.9989720414796575,0.9981308555462142,0.9991472622012689,0.997646271885053,0.9991518301255732,0.9978539533675506,0.9991109898488214,0.9983351104477647,0.9990128496192923,0.9979111329854587,0.9997233890003062
2,0.9974654314666335,0.9954268866246992,0.9993090168555049,0.9980026345297985,0.9975955980405365,0.9974334036280588,0.9977902378291797,0.9965076779630653,0.9989713455309475,0.9981297313704757,0.9991466575590647,0.9976435989817367,0.9991512530020542,0.9978520710786808,0.9991104116700469,0.9983345059807245,0.9990121718108843,0.9979092987061828,0.9997232563413251
3,0.9975051884432258,0.9955364236505354,0.9993066614063947,0.9979888230971306,0.997631556828475,0.997469356569341,0.9977798677680314,0.9964881068187823,0.9989664000363973,0.9981200768879367,0.9991446431421787,0.9976191062985161,0.9991476143501896,0.9978340777983092,0.9991067614517671,0.9983305682579668,0.9990074258091994,0.997891833470838,0.9997225790552341
4,0.9975079497474273,0.9955418098845918,0.9993075713297717,0.9979918165181961,0.9976341752727401,0.9974719745878652,0.99778345597677,0.9964943354938594,0.9989677809734645,0.9981223142945123,0.9991458336310558,0.9976244325007907,0.9991487576307179,0.9978378315316146,0.999107906842659,0.9983317662191786,0.9990087704651178,0.9978954911711967,0.9997228412107636
5,0.997246878103365,0.9952907601999526,0.9990634518598502,0.9969385165404673,0.9973725529645601,0.9972103948178767,0.9971221512737162,0.9953988798838074,0.998528901804852,0.9970144960759801,0.9988786392373579,0.997098412456299,0.9988079482544906,0.9967084420770645,0.9987229424099376,0.9968518406575485,0.99859822208586,0.9970560290129858,0.9996524815140678
6,0.9959251824213163,0.993754689284767,0.9980005594514362,0.9925720883176904,0.9960625018564555,0.9959005567266261,0.9940920164195682,0.9903426503127107,0.9966683244257375,0.9925979953867086,0.9976847074295354,0.994153817842026,0.9973435249447652,0.9917975562822257,0.9970901820998561,0.9910333350399229,0.9968457136257074,0.9933176197340039,0.9993446745065655
7,0.9951142142938144,0.9917648083156688,0.9978934641631119,0.992324231271455,0.9953156336545768,0.9951675337660744,0.993912830120128,0.9900942829288082,0.9964820891968454,0.9920729633012605,0.997568114631607,0.994519758248511,0.9971895110296551,0.991348083990686,0.996889907862712,0.9896796960486848,0.9966737824128244,0.9932014977658548,0.9993134112155779
8,0.9936227563655942,0.9884316208656234,0.9973502105511654,0.9897516739699705,0.9939241024947818,0.9941602464373901,0.9914685815567356,0.9857070874850798,0.9956074323761978,0.9900549756081092,0.9968799222296764,0.9922513552811649,0.9965086105576305,0.9898513024190424,0.9961610905569765,0.9877546301751444,0.9958473588991125,0.991219848185654,0.9991529202149507
9,0.9930991123475698,0.9862650040412154,0.9976100874026704,0.9912256052121831,0.9934894040204998,0.9941726697320321,0.9908420020440271,0.9842645206729016,0.9962049294991921,0.9921893805452023,0.9969895461007009,0.9893178933937532,0.9969970597666196,0.9929652952574053,0.9967988254719309,0.9921140390662673,0.9963800027046437,0.9909136968997768,0.9992257921824588
10,0.9930614711933984,0.9843544952829996,0.9983816456582564,0.9945450485957174,0.9935529214778933,0.9945509583228006,0.9929967592137927,0.9878853562973398,0.9976087115499318,0.9956626427876877,0.9978212019609405,0.9913548714913503,0.9980847648260985,0.9966356212812899,0.9980301892253456,0.9969136032256057,0.9976962999604219,0.9937681962825422,0.9994474267542273
11,0.9924512711530749,0.982540784338798,0.9983522850918868,0.9945260787894691,0.9930075738733786,0.9942041212592476,0.9928761709012524,0.9876873472983183,0.9975816983343051,0.9956398818427045,0.997770543983305,0.9913075020504566,0.9980565680125152,0.9966204592401611,0.9980020020687826,0.9968856487857942,0.9976691066339957,0.9937525734703277,0.999437532882398
12,0.9923225326905256,0.9824970118841281,0.9981313933617083,0.994230393448342,0.9928742564810771,0.9941658872267641,0.9921584629923156,0.9864549190262836,0.9972019360768782,0.9949591927223731,0.9975176171898813,0.9904852435928572,0.9977439513155693,0.995406400575316,0.9976511941886708,0.9955875096923765,0.9973020763455479,0.9928279180393887,0.9993729966673273
13,0.9917305074978618,0.9819506250399535,0.9975705143005572,0.9913216581944223,0.9922797597129692,0.9935723442439883,0.9906182232042472,0.9838945052107488,0.9962012609619565,0.9923459236833703,0.9968975819924153,0.9890869124862736,0.9969760623457968,0.9930601245405996,0.996792769044961,0.9924796607885973,0.9963695673818461,0.990909769504255,0.9992102107144153
